brand,model,model_year,mileage,fuel_type,engine,transmission,ext_col,int_col,accident,price
BMW,M3 Base,2015,59000,Gasoline,3.0L,,Gray,Black,No,53500.0
Volkswagen,Arteon 2.0T SEL R-Line,2020,15500,Gasoline,2.0L,,Silver,Black,No,30000.0
BMW,X6 xDrive35i,2013,90000,Gasoline,3.0L,,White,Red,No,19950.0
INFINITI,G35 Base,2006,94000,Gasoline,3.5L,,White,Gray,Yes,10995.0
Hummer,H2 Base,2008,63750,Gasoline,6.2L,,White,Black,Yes,55000.0
Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,95500,Gasoline,3.0L,,Black,Beige,Yes,15990.0
Acura,ILX Premium Package,2019,37900,Gasoline,2.4L,,White,Black,No,26000.0
Porsche,911 GT3,2015,13250,Gasoline,3.8L,,Brown,Gray,No,154900.0
RAM,1500 Longhorn,2019,76249,Gasoline,5.7L,Automatic,Diamond Black,Mountain Brown,Yes,40995.0
BMW,M3 Base,2001,81000,Gasoline,3.2L,,Blue,Gray,No,39000.0
Chevrolet,Suburban LT,2022,37806,Gasoline,5.3L,,Black,Black,No,60894.0
Dodge,Ram 2500 ST,2010,151544,Gasoline,5.7L,,Brown,Gray,Yes,17700.0
Chevrolet,Camaro 2SS,2012,60345,Gasoline,6.2L,,Yellow,Black,No,26950.0
Dodge,Challenger SE,2010,90305,Gasoline,3.5L,,Gray,Black,No,12000.0
Jeep,Grand Cherokee L Limited,2022,13275,Gasoline,3.6L,Automatic,Velvet Red Pearlcoat,Global Black,No,42599.0
Chevrolet,Camaro 2SS,2018,8660,Gasoline,6.2L,,White,Black,No,45000.0
Ford,F-350 Lariat,2021,28220,Diesel,6.7L,,Silver,Black,No,73600.0
Ford,F-250 King Ranch,2015,97700,Diesel,6.7L,,Black,–,No,39950.0
Chevrolet,Corvette Stingray w/3LT,2023,4200,Gasoline,6.2L,,White,Black,No,98000.0
Bentley,Continental GT V8 First Edition,2020,27404,Gasoline,,Automatic,Dark Sapphire,Linen,No,199991.0
Lincoln,MKC Reserve,2016,100000,Gasoline,2.0L,,White,White,No,24000.0
Ford,Excursion Limited,2001,333361,Diesel,7.3L,,Black,Beige,Yes,17000.0
Land,Rover Discovery SE,2018,63295,Gasoline,3.0L,,Blue,White,No,29993.0
Land,Rover Defender V8,2022,3000,Gasoline,5.0L,,Black,Black,No,96500.0
Chevrolet,Silverado 1500 2LT,2014,102604,E85 Flex Fuel,5.3L,,Gray,Gray,No,25500.0
Mercedes-Benz,AMG G 63 Base,2017,39800,Gasoline,5.5L,,White,Red,No,99000.0
Ford,F-250 XLT,2019,124000,E85 Flex Fuel,6.2L,,White,Gray,No,40100.0
Tesla,Model 3 Base,2022,12080,,,,Black,Black,No,36750.0
Lexus,LX 570 Three-Row,2018,39300,Gasoline,5.7L,,Black,Black,No,69500.0
INFINITI,QX60 Luxe,2019,51000,Gasoline,3.5L,,Gray,–,Yes,29000.0
Rivian,R1S Adventure Package,2023,250,,,,Green,Black,Yes,97500.0
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,67000,Gasoline,3.0L,,Gray,Beige,No,35999.0
INFINITI,QX60 Base,2014,95400,Gasoline,3.5L,,White,Beige,Yes,14195.0
Hyundai,Sonata GLS,2013,136991,Gasoline,2.4L,,Gray,Gray,No,11000.0
Toyota,Tundra Limited,2022,3959,Gasoline,3.4L,,Blue,Gray,No,55000.0
Jeep,Grand Cherokee Limited,2020,47500,Gasoline,3.6L,,Purple,Black,No,31000.0
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,176691,Diesel,6.0L,,White,Beige,Yes,13000.0
Tesla,Model 3 Performance,2021,33000,,,,Red,White,No,55000.0
Mercedes-Benz,CLS-Class CLS 550,2014,34600,Gasoline,4.7L,,Black,Black,No,27500.0
RAM,2500 SLT,2014,84500,Gasoline,6.4L,,Black,Gray,No,34000.0
Kia,Sorento Hybrid EX,2022,36100,Hybrid,1.6L,,Black,White,No,37500.0
Hyundai,Genesis 3.8,2015,92225,Gasoline,3.8L,,Black,Black,Yes,17000.0
Jeep,Compass Latitude,2020,17500,Gasoline,2.4L,,Silver,Black,No,25695.0
Ford,Fusion SE,2011,114323,Gasoline,2.5L,,Black,Black,No,6000.0
Toyota,FJ Cruiser Base,2014,92000,Gasoline,4.0L,,Beige,Black,No,27500.0
BMW,430 Gran Coupe i xDrive,2018,29025,Gasoline,,Automatic,Carbon Black Metallic,Black,No,29998.0
Dodge,Durango SRT 392,2021,17000,Gasoline,6.4L,,Blue,Black,No,65000.0
Hyundai,Santa Fe GLS,2015,96476,Gasoline,3.3L,,White,Gray,No,13000.0
Volkswagen,Atlas 3.6L SEL Premium,2021,36311,Gasoline,3.6L,Automatic,Deep Black Pearl Effect,Titan Black / Quarzit,No,39127.0
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,56842,Gasoline,5.0L,,Silver,Black,No,35000.0
Nissan,Murano SV,2021,23677,Gasoline,3.5L,Automatic,Sunset Drift Chromaflair,Graphite,No,29510.0
Buick,Envision Essence,2020,27340,Gasoline,2.5L,Automatic,Summit White,Ebony,No,31700.0
Chevrolet,Silverado 1500 RST,2020,26177,Gasoline,5.3L,Automatic,Shadow Gray Metallic,Jet Black,Yes,41986.0
Pontiac,Solstice GXP,2009,122348,Gasoline,2.0L,,Red,Black,Yes,10000.0
BMW,640 Gran Coupe i xDrive,2015,98000,Gasoline,3.0L,,Black,Beige,No,22500.0
Tesla,Model 3 Standard Range Plus,2019,32300,,,,Black,Black,No,29000.0
MINI,Countryman Cooper S,2019,18997,Gasoline,2.0L,,Red,Black,No,26750.0
Porsche,Boxster GTS,2016,40350,Gasoline,3.4L,,Gray,Black,No,67995.0
Ford,Expedition EL King Ranch,2011,156856,E85 Flex Fuel,5.4L,,Black,Brown,No,14300.0
Bentley,Continental GT GT Speed,2022,1919,Gasoline,,,Granite,Porpoise,No,289991.0
BMW,X5 M Base,2017,61773,Gasoline,4.4L,,Gray,Black,No,46000.0
Ford,Mustang GT Premium,2011,74500,Gasoline,5.0L,,Black,Black,No,22000.0
Jeep,Compass Sport,2016,99000,Gasoline,2.4L,,White,Gray,Yes,5000.0
INFINITI,G37 Sport,2008,63496,Gasoline,3.7L,,Black,Black,No,15000.0
Ford,F-150 XLT,2022,18465,Gasoline,3.5L,,Black,Gray,No,47500.0
Porsche,911 Carrera 4S,2007,42635,Gasoline,3.8L,,Blue,Blue,No,72995.0
INFINITI,G35 Base,2005,99000,Gasoline,3.5L,,Silver,Black,No,18900.0
Chrysler,300C Base,2013,87500,Gasoline,3.6L,,White,Beige,No,13750.0
Toyota,Camry Solara SLE,2007,138000,Gasoline,3.3L,,White,Beige,No,6800.0
Lexus,IS 300 Base,2018,70891,Gasoline,3.5L,,White,Black,No,28995.0
Buick,Enclave Essence,2020,55403,Gasoline,3.6L,,Red,Gray,Yes,29444.0
BMW,M4 Competition xDrive,2022,3213,Gasoline,3.0L,,Black,Red,No,89995.0
Pontiac,GTO Base,2005,142314,Gasoline,6.0L,,Red,Red,Yes,21999.0
Toyota,FJ Cruiser Base,2013,53000,Gasoline,4.0L,,Blue,Black,No,36740.0
Hyundai,Elantra SE,2014,120250,Gasoline,1.8L,,Blue,Gray,No,7500.0
Porsche,Macan S,2015,72329,Gasoline,3.0L,,Silver,Black,No,29500.0
Hummer,H3 Base,2007,153692,Gasoline,3.7L,,Beige,Black,No,9995.0
Tesla,Model 3 Long Range,2021,32670,,,,White,Black,No,37000.0
Ford,Transit-350 Base,2018,235000,Gasoline,3.7L,,White,Gray,Yes,18000.0
Rivian,R1T Launch Edition,2022,8681,,,,Gray,Black,No,82000.0
Audi,S4 3.0 Prestige,2012,98400,Gasoline,3.0L,,White,White,No,18000.0
Toyota,4Runner SR5 Premium,2023,1400,Gasoline,4.0L,,White,Black,No,46500.0
Tesla,Model 3 Mid Range,2018,32000,,,,Black,Black,No,29999.0
Ford,F-250 Base,1997,92800,Gasoline,5.8L,,White,Gray,No,9000.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,75151,Gasoline,4.0L,,Black,Black,No,130000.0
Subaru,Legacy 2.5 GT spec.B,2008,94000,Gasoline,2.5L,,Gray,Blue,No,12500.0
Mercedes-Benz,E-Class E 350,2014,67350,Gasoline,3.5L,,Silver,–,Yes,18700.0
BMW,M3 Base,2001,66500,Gasoline,3.2L,,Red,Black,No,21000.0
Mercedes-Benz,C-Class C 250 Sport,2014,70612,Gasoline,1.8L,,White,Beige,No,14500.0
Toyota,Sienna XLE Limited,2007,112630,Gasoline,3.5L,,Silver,Gray,Yes,11500.0
Dodge,Avenger SE,2014,124705,E85 Flex Fuel,3.6L,,Black,Black,No,6499.0
BMW,M240 i,2018,61000,Gasoline,3.0L,,Blue,Black,Yes,34000.0
RAM,3500 SLT,2017,157272,Diesel,6.7L,,White,Gray,Yes,32999.0
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,84000,Gasoline,3.0L,,Blue,Gray,No,20399.0
Jeep,Gladiator Rubicon,2020,27981,Gasoline,3.6L,,Red,Black,No,47500.0
Bentley,Continental GT Base,2009,18000,Gasoline,6.0L,,Blue,Beige,No,63000.0
Tesla,Model 3 Long Range,2019,27123,,,,Red,Black,No,38200.0
Chevrolet,Corvette Stingray w/2LT,2021,3053,Gasoline,6.2L,,Silver,Gray,No,83900.0
Audi,Q5 3.0T Premium Plus,2015,60251,Gasoline,3.0L,,Black,Black,Yes,19000.0
Mazda,MX-5 Miata Club,2021,5093,Gasoline,2.0L,,Gray,Black,No,28000.0
Bentley,Bentayga W12 Signature,2018,31875,Gasoline,6.0L,,White,Black,No,115785.0
Mercedes-Benz,S-Class S500,2005,175722,Gasoline,5.0L,,White,Beige,No,7000.0
BMW,M6 Base,2015,17900,Gasoline,4.4L,,Black,Black,No,59900.0
GMC,Yukon SLT,2015,142792,Gasoline,5.3L,,White,Brown,No,22999.0
BMW,750 iL,2001,53814,Gasoline,5.4L,,Gray,Gray,Yes,11800.0
Toyota,Tundra Limited,2010,89400,Gasoline,5.7L,,White,Gray,No,26900.0
Chrysler,300C Base,2007,86000,Gasoline,5.7L,,Gray,Black,No,15000.0
smart,ForTwo Pure,2008,61595,Gasoline,1.0L,,Blue,Gray,No,5000.0
Toyota,Tundra SR,2018,74000,E85 Flex Fuel,5.7L,,Beige,Black,Yes,38000.0
Hummer,H2 Base,2004,130000,Gasoline,6.0L,,Black,Black,Yes,16500.0
BMW,ALPINA B7 Base,2015,86000,Gasoline,4.4L,,Black,White,Yes,29000.0
Land,Rover Range Rover Sport Supercharged,2008,140600,Gasoline,4.2L,,Red,Beige,No,7500.0
Audi,A4 2.0T Tech Premium,2018,27532,Gasoline,2.0L,,Gray,Black,No,27900.0
Ford,Focus SE,2017,91000,E85 Flex Fuel,2.0L,,Gray,Black,No,12500.0
Mercedes-Benz,E-Class E 550 4MATIC,2014,63000,Gasoline,4.7L,,Silver,Black,No,28500.0
Jeep,Wrangler Unlimited 4xe Sahara,2022,10500,Plug-In Hybrid,2.0L,,Green,Beige,No,49999.0
Mercedes-Benz,M-Class ML 350 4MATIC,2014,75073,E85 Flex Fuel,3.5L,,Gray,Black,No,21500.0
Jeep,Wrangler Sahara,2008,140000,Gasoline,3.8L,,Silver,–,Yes,9000.0
Mercedes-Benz,A-Class A 220 4MATIC,2019,30300,Gasoline,2.0L,,Silver,Black,No,30500.0
Chevrolet,Malibu 1LT,2009,139000,Gasoline,2.4L,,White,Black,No,4200.0
Hummer,H3 Base,2006,118000,Gasoline,3.5L,,Gray,Black,No,17900.0
BMW,i8 Base,2015,51000,Plug-In Hybrid,1.5L,,Gray,Brown,No,53000.0
Cadillac,XLR Base,2009,69423,Gasoline,4.6L,,Red,Beige,No,36500.0
Lincoln,MKZ Select,2017,52284,Gasoline,2.0L,,Blue,Beige,Yes,12500.0
Chevrolet,Silverado 1500 W/T,2006,111228,Gasoline,4.3L,,Blue,Gray,Yes,4000.0
Land,Rover Range Rover Sport HSE,2019,52300,Gasoline,3.0L,,Black,Black,No,49900.0
Nissan,Titan SL,2021,95993,Gasoline,5.6L,Automatic,White,Black,No,32612.0
Kia,Telluride SX,2022,26716,Gasoline,3.8L,Automatic,Dark Moss,Black,No,47541.0
Chevrolet,Tahoe RST,2023,39517,Gasoline,5.3L,Automatic,Black,Jet Black,Yes,67190.0
Ford,Mustang GT Premium,2019,31600,Gasoline,5.0L,,Blue,Gray,No,41000.0
BMW,330 i,2017,83298,Gasoline,2.0L,,Black,Black,No,18300.0
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,95212,Gasoline,3.0L,,Brown,Beige,No,31599.0
Porsche,911 Carrera,2010,61600,Gasoline,3.6L,,Black,Black,No,51750.0
INFINITI,QX56 Base,2011,130921,Gasoline,5.6L,,White,Beige,No,12000.0
RAM,2500 Tradesman,2020,41000,Gasoline,6.4L,,White,Gray,Yes,45515.0
BMW,840 i xDrive,2024,1500,Gasoline,3.0L,,Gray,Brown,No,90000.0
MINI,Clubman Cooper S ALL4,2017,79950,Gasoline,2.0L,,Blue,Black,No,17390.0
Cadillac,Escalade ESV Premium Luxury Platinum,2021,31500,Gasoline,6.2L,,White,Beige,No,95000.0
Audi,R8 5.2 V10 plus,2017,61000,Gasoline,5.2L,,Gray,Black,No,140000.0
RAM,2500 Big Horn,2021,45867,Gasoline,6.4L,Automatic,Billet Silver Metallic Clearcoat,Diesel Gray / Black,No,43449.0
Porsche,911 Carrera 4,2014,22700,Gasoline,3.4L,,Silver,Black,Yes,85500.0
Bentley,Continental GT Base,2009,43000,Gasoline,6.0L,,Black,Black,No,48500.0
Toyota,Tundra SR5,2015,99000,Gasoline,4.6L,,Gray,Gray,No,27000.0
Toyota,4Runner SR5,2006,135000,Gasoline,4.0L,,White,Gray,No,16900.0
Cadillac,CTS 2.0L Turbo Luxury,2019,46000,Gasoline,2.0L,,Black,Beige,Yes,29000.0
Ford,Focus SE,2014,79615,Gasoline,2.0L,Automatic,Black,Charcoal Black,No,10995.0
BMW,M5 Base,2021,13250,Gasoline,4.4L,Automatic,Alpine White,Aragon Brown,No,86900.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,41200,Gasoline,3.0L,,Black,Black,No,60500.0
Cadillac,Escalade ESV Luxury,2016,116500,Gasoline,6.2L,,Black,Brown,Yes,30500.0
Acura,NSX Base,1993,75980,–,,,Silver,Black,No,90200.0
Chevrolet,Corvette Z06,2018,24059,Gasoline,6.2L,,Gray,Black,No,87150.0
Audi,Q5 2.0T Premium Plus,2015,118500,E85 Flex Fuel,2.0L,,Silver,Black,Yes,15400.0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097,Gasoline,,Automatic,Frozen Dark Silver Metallic,Black,No,99998.0
Maserati,Ghibli S Q4,2018,20000,Gasoline,3.0L,,White,Brown,No,43000.0
BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,,Automatic,Black Sapphire Metallic,Oyster/Black,No,30798.0
Ford,Expedition Limited,2023,9500,Gasoline,3.5L,,Black,Red,Yes,63500.0
Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,4.0L,,Gray,Gray,Yes,8500.0
Subaru,BRZ Limited,2022,10500,Gasoline,2.4L,,Gray,–,No,32500.0
Chevrolet,Malibu LT,2018,53100,Gasoline,1.5L,,Red,Black,No,17500.0
Ford,Focus SEL,2017,80134,E85 Flex Fuel,2.0L,Automatic,White,Charcoal Black,No,13895.0
Nissan,Rogue Sport S,2021,24000,Gasoline,2.0L,,Gray,Black,No,25500.0
Volvo,C70 T5,2006,61000,Gasoline,2.5L,,Blue,Beige,No,10299.0
Lincoln,Nautilus Reserve,2021,19700,Gasoline,2.7L,,White,Beige,No,48000.0
Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,4.0L,,White,Brown,Yes,84500.0
Ford,Mustang EcoBoost Premium,2017,59500,Gasoline,2.3L,,Black,Black,Yes,21000.0
Ford,Ranger XLT,1999,115402,E85 Flex Fuel,3.0L,,Gold,Beige,No,8000.0
GMC,Yukon SLT,2018,85500,Gasoline,5.3L,,Black,Black,Yes,35899.0
RAM,2500 Big Horn,2020,51000,Gasoline,6.4L,,Red,Black,No,44900.0
Tesla,Model Y Performance,2021,17500,,,,Gray,White,No,45000.0
Lexus,ES 350 Base,2011,132000,Gasoline,3.5L,,Black,Beige,No,9999.0
Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,,Automatic,White,Black,No,32798.0
Volvo,XC90 T6 Momentum,2018,62000,Gasoline,2.0L,,Silver,Black,No,30500.0
Porsche,911 R,2016,12454,Gasoline,4.0L,,Purple,Black,No,210000.0
BMW,M6 Gran Coupe Base,2017,27965,Gasoline,4.4L,,Green,Black,No,58000.0
Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,6.2L,,Black,Black,Yes,20500.0
BMW,X5 xDrive35i,2018,48000,Gasoline,3.0L,,Black,Black,No,32000.0
BMW,X5 xDrive40i,2020,5541,Gasoline,,Automatic,White,Black,No,56598.0
Mitsubishi,Outlander SEL,2018,29000,Gasoline,2.4L,,Red,Beige,No,19500.0
Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,4.7L,,White,Gray,Yes,12995.0
Subaru,Impreza 2.0i,2015,102242,Gasoline,,Manual,Quartz Blue Pearl,Black,Yes,11498.0
Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,6.0L,,Black,Black,No,79999.0
Kia,Sportage LX,2023,13000,Gasoline,2.5L,,White,Black,No,31900.0
Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,3.6L,,Silver,Black,Yes,69500.0
Hummer,H3 Base,2007,137333,Gasoline,3.7L,,Blue,Black,Yes,10000.0
Buick,LaCrosse Leather,2014,125559,Gasoline,3.6L,,White,Beige,Yes,11200.0
Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,6.2L,Automatic,Iridescent Pearl Tricoat,Jet Black,Yes,48889.0
Toyota,4Runner SR5,2016,101900,Gasoline,4.0L,,Black,Black,No,29000.0
Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,6.2L,,Black,Black,Yes,18800.0
Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,2.5L,,Silver,Beige,Yes,15000.0
Tesla,Model 3 Long Range,2018,43000,,,,Red,Black,Yes,30499.0
Ford,Expedition EL XLT,2017,182000,Gasoline,3.5L,,Black,Black,Yes,16500.0
Tesla,Model Y Long Range,2022,21404,,,,White,White,No,49500.0
Ford,Expedition EL Limited,2017,81000,Gasoline,3.5L,,Black,Black,No,27000.0
Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,5.3L,Automatic,Satin Steel Metallic,Gideon,No,42590.0
BMW,X5 xDrive40e,2016,91798,Hybrid,,Automatic,Alpine White,Black,No,22998.0
BMW,335 is,2011,82000,Gasoline,3.0L,,Gray,Black,Yes,20000.0
Ford,F-150 XLT,2012,207100,Gasoline,3.5L,,Black,Gray,Yes,15000.0
Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,3.0L,,Blue,Black,No,124000.0
Porsche,Panamera Edition,2016,77945,Gasoline,3.6L,,Blue,Beige,Yes,30000.0
Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,1.6L,Automatic,Aurora Black,Gray,No,40599.0
BMW,M240 i,2017,37100,Gasoline,3.0L,,White,Black,Yes,26125.0
Maserati,Quattroporte Base,2006,51000,Gasoline,4.2L,,Blue,Beige,Yes,18000.0
Ford,F-150 XLT,2017,94000,Gasoline,2.7L,,White,Black,No,26000.0
Land,Rover Discovery S,2003,121886,Gasoline,4.6L,,White,Beige,Yes,6000.0
Ford,F-250 XLT Crew Cab Super Duty,2008,157500,Gasoline,5.4L,,Green,Gray,Yes,15000.0
Ford,Taurus SHO,2014,138415,Gasoline,3.5L,,Silver,Black,Yes,15500.0
Land,Rover Range Rover Sport HSE,2012,110000,Gasoline,5.0L,,Silver,Black,No,10200.0
Cadillac,Escalade Sport,2023,8532,Diesel,3.0L,Automatic,Black Raven,Jet Black,No,109900.0
GMC,Sierra 1500 SLT,2021,12941,Gasoline,5.3L,,White,Black,Yes,51500.0
BMW,335 i xDrive,2009,69764,Gasoline,3.0L,,Black,Black,No,19500.0
Porsche,911 Carrera 4S,2003,90000,Gasoline,3.6L,,Silver,Black,Yes,24000.0
Audi,Q5 S line Premium,2022,8193,Hybrid,,Automatic,Florett Silver,Black,No,42598.0
Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,3.5L,Automatic,Caviar,Black,No,43599.0
Audi,S4 3.0T Premium Plus,2018,26500,Gasoline,3.0L,,Gray,Black,Yes,38000.0
Chevrolet,Silverado 1500 LT,2019,36021,Gasoline,2.7L,Automatic,Cajun Red Tintcoat,Jet Black,Yes,35670.0
Chevrolet,Colorado Z71,2019,25462,Gasoline,3.6L,Automatic,Shadow Gray Metallic,Jet Black,No,36139.0
Audi,A5 2.0T Prestige,2018,35850,Gasoline,2.0L,,White,Black,No,33000.0
Mazda,Mazda3 s Sport,2008,77700,Gasoline,2.3L,,Red,Black,No,6300.0
Jaguar,E-PACE 300 Sport,2021,23600,Hybrid,2.0L,,Black,Black,No,42999.0
Ferrari,GTC4Lusso T,2019,8870,Gasoline,3.9L,Automatic,Nero Daytona,–,No,215000.0
Toyota,Celica GT,2001,122000,Gasoline,1.8L,,Blue,Gray,No,7800.0
Ford,Excursion Limited 4WD,2003,245000,Diesel,6.0L,,Black,Beige,Yes,17999.0
Porsche,718 Spyder Base,2022,4700,Gasoline,4.0L,,White,Black,No,134000.0
Subaru,WRX STI Base,2016,84100,Gasoline,2.5L,,Gray,Black,No,34000.0
Audi,A6 45 Premium Plus,2021,33000,Hybrid,2.0L,,Black,Black,No,40000.0
Tesla,Model S P100D,2018,10065,,,Automatic,Red Multi,White,No,59999.0
Mercedes-Benz,AMG GT R,2018,3811,Gasoline,4.0L,,Black,Black,No,148500.0
Acura,RDX PMC Edition,2021,44457,Gasoline,,,Majestic Black Pearl,Ebony,No,40598.0
Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,3.0L,,Black,Black,No,20900.0
Lotus,Evora Base,2010,9100,Gasoline,3.5L,,Black,White,No,55000.0
Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,4.0L,,Silver,Brown,No,77900.0
Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,5.3L,Automatic,Dark Ash Metallic,Black,No,59590.0
Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,2.0L,,White,Red,Yes,18000.0
BMW,M3 Competition,2021,33500,Gasoline,3.0L,,Gray,Black,No,71000.0
BMW,435 i,2014,126500,Gasoline,3.0L,,White,Black,No,15000.0
Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,2.0L,,Red,Red,No,24000.0
Porsche,911 Targa 4 GTS,2018,19000,Gasoline,3.0L,,Gray,Black,No,145000.0
RAM,3500 Tradesman,2021,57000,Diesel,6.7L,,Blue,Gray,No,52000.0
BMW,X5 xDrive40i,2020,4880,Gasoline,,Automatic,White,Black,No,57998.0
Acura,NSX Base,2018,6523,Hybrid,3.5L,Automatic,White,Ebony,No,143900.0
Mercedes-Benz,SL-Class SL500 Roadster,2005,127000,Gasoline,5.0L,,White,Beige,No,14000.0
Lexus,SC 430 Base,2002,89500,Gasoline,4.3L,,Black,Black,No,15999.0
Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,4.3L,,White,Gray,No,27500.0
Buick,Enclave Avenir,2021,31181,Gasoline,3.6L,Automatic,Rich Garnet Metallic,Chestnut,Yes,42442.0
Lexus,NX 300h Base,2020,16425,Hybrid,2.5L,Automatic,Gray,Black,Yes,33200.0
Lexus,RX 350 RX 350 F SPORT Handling,2022,11238,Gasoline,,Automatic,Atomic Silver,Black,No,54798.0
Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,5.3L,,Black,Gray,Yes,7999.0
Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,,Automatic,White,Tan,No,39998.0
Chevrolet,Suburban Premier,2019,44800,Gasoline,6.2L,,Black,Black,No,52500.0
Ford,Transit-350 Base,2015,150000,Gasoline,3.5L,,Black,Gray,Yes,17100.0
INFINITI,QX60 Luxe,2020,38400,Gasoline,3.5L,,Blue,Beige,No,32100.0
Bentley,Continental GTC Base,2008,7960,Gasoline,6.0L,,White,White,No,81500.0
Nissan,350Z Enthusiast,2007,117000,Gasoline,3.5L,,Silver,Black,Yes,9975.0
Rivian,R1S Adventure Package,2023,159,,,,White,Black,No,95500.0
McLaren,570S Base,2017,30200,Gasoline,3.8L,,Orange,Black,No,139000.0
Nissan,Altima 2.5 SL,2012,91545,Gasoline,2.5L,,Silver,Black,No,8999.0
Land,Rover Range Rover 5.0L Supercharged,2015,110000,E85 Flex Fuel,5.0L,,Black,–,Yes,26499.0
BMW,X5 xDrive35i,2017,105100,Gasoline,3.0L,,Gray,Black,Yes,23300.0
INFINITI,QX56 Base,2012,110000,Gasoline,5.6L,,White,Beige,No,15600.0
Ford,F-150 XLT,2019,81778,Gasoline,3.5L,Automatic,Black,Medium Earth Gray,No,32769.0
Lexus,RX 450h Base,2010,168422,Hybrid,3.5L,,Black,Beige,Yes,10900.0
Maserati,Ghibli S Q4 GranSport,2018,80500,Gasoline,3.0L,,Black,Black,No,34900.0
Volvo,XC90 T6 Momentum,2018,81200,Gasoline,2.0L,,Black,Black,Yes,28825.0
Lamborghini,Huracan EVO Base,2020,6246,Gasoline,5.2L,Automatic,Nero Noctis,Nero Ade,No,267950.0
Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,3.6L,,Gray,Black,No,47500.0
Hummer,H2 Base,2005,145000,Gasoline,6.0L,,Green,Black,No,22500.0
Ford,Flex Limited,2009,162000,Gasoline,3.5L,,Gray,Black,Yes,7500.0
Porsche,718 Cayman GT4,2020,13554,Gasoline,4.0L,,Blue,Black,No,124995.0
Toyota,Camry XLE,2007,59700,Gasoline,3.5L,,Green,Gray,No,9500.0
Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,2.0L,Automatic,Midnight Black,Black,No,28900.0
BMW,335 i,2009,51983,Gasoline,3.0L,,Gray,White,No,19999.0
Chevrolet,Camaro 2SS,2022,22000,Gasoline,6.2L,,Blue,Black,No,50000.0
Volkswagen,ID.4 Pro S,2023,16800,,,,Gray,Black,No,45000.0
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,6.6L,,Black,Black,Yes,73995.0
Nissan,Altima 2.5 SV,2020,22295,Gasoline,2.5L,Automatic,Scarlet Ember,Gray,No,23599.0
Bentley,Continental GT V8,2020,33000,Gasoline,4.0L,,Beige,Beige,No,188500.0
Toyota,Sequoia Platinum,2023,1025,Hybrid,3.4L,,Black,Black,No,85000.0
Acura,TL Technology,2013,89190,Gasoline,3.7L,,Gray,White,Yes,15499.0
Toyota,Highlander Limited,2020,53550,Gasoline,3.5L,Automatic,Blue,Gray,No,39687.0
Ford,Edge SEL,2021,56946,Gasoline,2.0L,Automatic,Silver,Ebony,No,26299.0
Jaguar,F-TYPE R,2016,11684,Gasoline,5.0L,,Black,Black,No,54900.0
GMC,Yukon XL Denali,2018,45617,Gasoline,6.2L,,White,Gray,No,51000.0
Chevrolet,Suburban LT,2018,75466,Gasoline,5.3L,,Gray,Black,No,34500.0
Maserati,Levante GTS,2021,19513,Gasoline,3.8L,Automatic,Black,Red / Black,Yes,84645.0
Subaru,Outback Limited,2021,15636,Gasoline,2.5L,Automatic,Crystal Black Silica,Black,No,33531.0
Mercedes-Benz,S-Class S 450,2018,69600,Gasoline,3.0L,,Black,Black,No,40888.0
Mercedes-Benz,GL-Class GL 450,2011,138050,Gasoline,4.7L,,White,Beige,No,16500.0
