brand,model,model_year,mileage,fuel_type,engine,transmission,ext_col,int_col,accident,price
ram,1500 laramie,2021,38012,gasoline,5.7l,automatic,delmonico red pearlcoat,black,No,45277
lexus,lx 570 three-row,2018,50000,gasoline,5.7l,manual,white,black,No,65000
land,rover range rover velar p250 se r-dynamic,2019,58000,gasoline,2.0l,manual,white,black,No,38000
acura,mdx w/technology package,2023,3415,gasoline,3.5l,manual,white,parchment.,No,54998
lexus,lc 500 base,2018,61000,gasoline,5.0l,manual,black,black,No,65000
audi,sq5 3.0t prestige,2019,48500,gasoline,3.0l,manual,gray,black,Yes,43500
land,rover range rover velar p250 se r-dynamic,2018,65680,gasoline,2.0l,manual,silver,black,Yes,34900
ram,1500 limited,2020,44362,gasoline,5.7l,automatic,bright white clearcoat,black,No,50658
audi,s4 3.0t premium,2019,18603,gasoline,3.0l,automatic,brilliant black,black,No,42900
audi,a8 4.0,2020,35999,hybrid,3.5l,automatic,mythos black metallic,sarder brown,No,59598
mercedes-benz,amg gt amg gt s,2016,9738,gasoline,4.0l,manual,red,black,No,85500
bmw,m3 base,2009,112000,gasoline,4.0l,manual,gray,black,Yes,28000
honda,accord ex-l,2009,167300,gasoline,2.4l,manual,silver,black,No,6250
cadillac,escalade premium,2015,71000,gasoline,6.2l,manual,black,brown,Yes,35999
acura,rdx technology package,2020,31015,gasoline,2.0l,automatic,silver,ebony,No,36570
bmw,x2 xdrive28i,2022,33000,gasoline,2.0l,manual,orange,black,No,29999
chrysler,pacifica touring,2017,63000,black,3.5l,manual,white,beige,No,20000
buick,verano convenience,2013,68325,e85 flex fuel,2.4l,manual,silver,gray,No,11995
ram,2500 tradesman,2021,34365,gasoline,6.4l,manual,gray,gray,Yes,48000
mercedes-benz,metris base,2018,32000,gasoline,2.0l,manual,black,black,No,44900
land,rover range rover evoque s,2020,40237,gasoline,3.5l,automatic,carpathian grey premium metallic,cloud,No,36998
volvo,xc90 t6 inscription,2020,22500,gasoline,2.0l,manual,black,white,No,50000
ford,expedition king ranch,2020,58700,gasoline,3.5l,manual,black,brown,Yes,48999
chevrolet,express 3500 lt,2016,120000,diesel,6.6l,manual,white,gray,No,19500
chevrolet,bolt euv premier,2022,14676,electric,3.5l,manual,black,blue,No,33000
jeep,wrangler unlimited 4xe sahara,2021,33704,hybrid,2.0l,automatic,bright white clearcoat,black,No,42998
bmw,x7 xdrive40i,2023,2950,hybrid,3.0l,manual,black,brown,No,87000
toyota,tundra limited,2020,44101,gasoline,5.7l,automatic,gray,black,No,45423
bmw,x1 xdrive28i,2021,25918,gasoline,2.0l,manual,gray,black,No,32000
bmw,135 i,2008,87000,gasoline,3.0l,manual,white,beige,No,15300
mazda,mazda3 touring,2018,28333,gasoline,2.5l,manual,blue,black,No,20500
audi,a7 3.0t premium plus,2018,29294,gasoline,3.0l,manual,white,beige,No,39999
saturn,sky red line,2008,37000,gasoline,2.0l,manual,blue,black,No,14995
bmw,z4 2.5i roadster,2005,138000,gasoline,2.5l,manual,white,beige,No,9950
volvo,xc90 hybrid t8 inscription,2020,44487,plug-in hybrid,2.0l,manual,blue,brown,No,65000
acura,tlx a-spec,2021,16878,gasoline,2.0l,automatic,red,ebony,No,38781
acura,mdx w/technology package,2022,30177,gasoline,3.5l,manual,majestic black pearl,espresso,No,46598
chevrolet,tahoe high country,2021,53000,gasoline,6.2l,manual,black,black,Yes,67100
tesla,model y long range,2021,61308,electric,3.5l,manual,white,white,No,42000
mercedes-benz,glk-class glk 350,2013,99200,gasoline,3.5l,manual,silver,black,Yes,11495
chevrolet,traverse ls,2022,32117,gasoline,3.6l,automatic,northsky blue metallic,jet black,No,33299
bmw,550 gran turismo i,2013,79341,gasoline,4.4l,manual,gold,brown,No,16800
bmw,430 i xdrive,2021,16900,gasoline,2.0l,manual,blue,white,No,43000
porsche,cayman base,2007,75137,gasoline,2.7l,manual,black,gray,Yes,24999
ford,expedition max king ranch,2021,37594,gasoline,3.5l,automatic,black,mesa,No,62595
mercedes-benz,glc 300 glc 300,2021,12771,gasoline,3.5l,automatic,black,black,No,42598
ford,mustang shelby gt500,2012,6400,gasoline,5.4l,manual,silver,black,No,48000
tesla,model y long range,2021,69548,electric,3.5l,manual,black,black,Yes,36300
nissan,370z base,2009,79893,gasoline,3.7l,manual,silver,black,No,15900
toyota,sequoia platinum,2014,124838,gasoline,5.7l,manual,black,gray,No,33000
nissan,nv passenger nv3500 hd sl v8,2020,14353,gasoline,5.6l,manual,black,gray,No,63900
ford,transit connect xl w/rear symmetrical doors,2022,22985,gasoline,2.5l,manual,white,gray,No,33500
infiniti,qx80 base,2014,161894,gasoline,5.6l,manual,white,beige,No,18900
aston,martin v8 vantage base,2008,25025,gasoline,4.3l,manual,white,black,Yes,39000
lotus,evora 400 base,2017,19650,gasoline,3.5l,manual,silver,red,No,69250
land,rover range rover velar p250 s r-dynamic,2020,29500,gasoline,2.0l,manual,red,white,No,45000
nissan,xterra s,2007,132272,gasoline,4.0l,manual,gray,gray,Yes,6700
dodge,charger r/t,2012,122000,gasoline,5.7l,manual,white,black,Yes,13500
buick,encore gx essence,2022,18185,gasoline,1.3l,automatic,summit white,whisper beige,No,31755
nissan,leaf s,2018,56450,electric,3.5l,manual,black,black,Yes,13999
nissan,leaf sl,2012,102000,electric,3.5l,manual,silver,gray,No,4200
jeep,grand wagoneer series iii,2022,18428,gasoline,3.5l,automatic,baltic gray,black,No,83998
nissan,z proto spec,2023,535,gasoline,3.0l,manual,yellow,black,No,65990
land,rover range rover sport hse,2013,81648,gasoline,3.5l,manual,fuji white,black,No,15900
porsche,boxster s,2003,138202,gasoline,3.2l,manual,silver,black,Yes,22550
bentley,continental gt base,2004,69600,gasoline,6.0l,manual,silver,black,No,37900
jaguar,f-type r,2018,39900,gasoline,5.0l,manual,white,black,No,53600
cadillac,escalade esv sport,2021,36500,gasoline,6.2l,manual,white,black,No,85000
audi,tt 2.0t,2018,42650,gasoline,2.0l,manual,gray,black,No,31990
jeep,wrangler unlimited sahara,2020,68816,gasoline,2.0l,automatic,black clearcoat,black,No,35297
audi,s6 4.0t,2016,91188,gasoline,4.0l,manual,black,black,No,29995
gmc,sierra 2500 sle,2015,116210,e85 flex fuel,6.0l,manual,black,beige,No,31900
tesla,model 3 long range,2022,3077,electric,3.5l,automatic,silver,black,No,44998
mazda,cx-90 premium,2024,3880,gasoline,2.5l,automatic,machine gray metallic,black,No,52991
ford,c-max energi se,2017,67482,plug-in hybrid,2.0l,manual,gray,black,Yes,11499
cadillac,escalade esv platinum,2018,67726,gasoline,6.2l,manual,black,black,No,52000
hyundai,santa fe se,2021,35550,gasoline,2.5l,automatic,twilight black,black,Yes,25987
mercedes-benz,amg gle amg gle 63 s-model 4matic,2016,44000,gasoline,5.5l,manual,black,black,No,46599
mercedes-benz,sl-class sl 550,2015,11249,gasoline,4.7l,manual,white,beige,No,54500
acura,mdx 3.5l technology package,2014,111650,gasoline,3.5l,manual,green,beige,Yes,17500
ram,2500 laramie,2019,18526,diesel,6.7l,automatic,pearl white,black,No,67999
audi,a7 premium,2012,103272,gasoline,3.0l,manual,black,brown,No,15500
bmw,m2 base,2023,1160,gasoline,3.0l,manual,gray,black,No,73600
ram,1500 laramie,2019,107714,gasoline,5.7l,automatic,diamond black,black,No,34918
audi,q5 2.0t premium plus,2013,111773,gasoline,2.0l,manual,brown,beige,No,17000
cadillac,xts luxury,2019,54002,gasoline,3.6l,manual,black,beige,Yes,22500
volkswagen,jetta 1.4t se,2016,87000,gasoline,1.4l,manual,gray,gray,Yes,13000
ford,focus rs base,2016,49700,gasoline,2.3l,manual,blue,black,No,31700
mercedes-benz,amg c 63 s,2017,34500,gasoline,4.0l,manual,gray,black,No,64600
ford,bronco sport big bend,2021,31729,gasoline,1.5l,automatic,maroon,medium dark slate,Yes,29614
jeep,gladiator overland,2021,7388,gasoline,3.6l,automatic,firecracker red clearcoat,black,No,43663
bmw,330e iperformance,2017,41550,plug-in hybrid,2.0l,manual,silver,black,No,20995
mercedes-benz,glc 300 base 4matic,2018,44486,gasoline,2.0l,automatic,gray,black,No,25625
acura,mdx 3.7l advance,2013,20750,gasoline,3.7l,manual,black,black,No,33000
genesis,g70 3.3t,2022,12000,gasoline,3.3l,manual,green,beige,No,41000
jeep,grand cherokee l limited,2022,31700,gasoline,3.6l,manual,gray,black,No,43500
hyundai,ioniq plug-in hybrid sel,2022,13044,plug-in hybrid,1.6l,manual,blue,gray,Yes,24999
kia,sportage lx,2009,100730,gasoline,2.7l,manual,gold,gold,No,6975
bmw,x5 phev xdrive45e,2023,5338,plug-in hybrid,3.0l,manual,blue,white,No,76500
ford,expedition el xlt,2014,85149,gasoline,3.5l,automatic,oxford white,camel leather,No,23598
bmw,x6 m base,2018,48291,gasoline,4.4l,manual,gray,brown,No,67250
volkswagen,eurovan mv,2001,111887,gasoline,2.8l,manual,blue,gray,No,14000
rolls-royce,ghost base,2010,79000,gasoline,6.6l,manual,silver,black,No,69000
lincoln,navigator reserve,2016,125000,gasoline,3.5l,manual,gray,beige,No,26500
mercedes-benz,gla 250 base 4matic,2022,13777,gasoline,2.0l,manual,black,black,Yes,39777
ram,1500 big horn,2022,14920,gasoline,3.6l,automatic,diamond black,black,No,41741
jeep,grand cherokee l summit,2022,14627,gasoline,3.6l,automatic,diamond black,tupelo,No,56740
volvo,s80 3.2,2010,90050,gasoline,3.2l,manual,brown,beige,No,5800
subaru,brz premium,2014,45000,gasoline,2.0l,manual,blue,black,Yes,25000
chevrolet,corvette base,1998,7666,gasoline,5.7l,manual,red,black,No,39500
hummer,h2 sut,2006,89900,gasoline,6.0l,manual,red,beige,No,29994
ford,edge sport,2011,132000,gasoline,3.7l,manual,black,black,Yes,10999
gmc,terrain slt,2010,32652,gasoline,2.4l,manual,red,brown,No,6500
land,rover range rover 5.0l supercharged autobiography lwb,2018,36632,gasoline,5.0l,manual,blue,blue,Yes,72567
jeep,grand cherokee wk laredo x,2022,11164,gasoline,3.6l,manual,black,black,No,37500
bmw,m4 base,2020,22655,gasoline,3.0l,manual,silver,black,No,63999
chevrolet,camaro 1lt,2021,10300,gasoline,3.6l,manual,black,black,No,29900
bmw,x6 m base,2018,48000,gasoline,4.4l,manual,blue,black,No,54000
mercedes-benz,clk-class 550,2007,138000,gasoline,5.5l,manual,silver,black,Yes,10000
ram,1500 trx,2022,24058,gasoline,6.2l,automatic,flame red clearcoat,black,No,81900
audi,rs 7 4.0t prestige,2016,31500,gasoline,4.0l,manual,gray,black,No,67000
porsche,macan s,2020,19701,gasoline,3.5l,automatic,black,black,No,55998
genesis,gv70 3.5t sport,2022,10200,gasoline,3.5l,manual,white,black,No,50500
aston,martin v8 vantage base,2008,62378,gasoline,4.3l,manual,red,beige,Yes,33995
nissan,350z touring,2006,84200,gasoline,3.5l,manual,silver,gray,No,10200
toyota,sequoia sr5,2013,138700,e85 flex fuel,5.7l,manual,white,gray,Yes,18800
chevrolet,tahoe premier,2021,41050,gasoline,5.3l,manual,gray,gray,No,62900
jeep,compass limited,2020,39192,gasoline,2.4l,automatic,white clearcoat,black,No,24590
bmw,430 430i,2022,7758,gasoline,3.5l,automatic,black,black,No,47998
ford,bronco sport outer banks,2021,31654,gasoline,1.5l,automatic,rapid red metallic tinted clearcoat,navy pier,No,33410
mercedes-benz,amg c 63 base,2017,63000,gasoline,4.0l,manual,white,black,Yes,42000
mercedes-benz,gle 350 base 4matic,2017,57000,gasoline,3.5l,manual,white,black,Yes,29500
chevrolet,silverado 1500 1lt,2017,89000,gasoline,5.3l,manual,gray,gray,No,29999
chevrolet,tahoe ltz,2015,134500,gasoline,5.3l,manual,black,black,No,28000
acura,mdx technology,2022,15895,gasoline,3.5l,automatic,majestic black pearl,parchment,No,47950
genesis,gv70 2.5t,2022,20319,gasoline,2.5l,manual,white,black,No,44249
pontiac,firebird base,1999,158000,gasoline,3.8l,manual,white,black,Yes,2500
lexus,gx 460 base,2021,40906,gasoline,3.5l,automatic,black,black,No,51998
bmw,alpina b7 alpina b7 xdrive,2020,33749,gasoline,3.5l,automatic,blue,red,No,85998
jeep,grand cherokee l limited,2021,26088,gasoline,3.6l,automatic,silver zynith,global black,No,38383
kia,forte gt-line,2022,14950,gasoline,2.0l,manual,silver,gray,Yes,24000
kia,forte lx,2018,47466,gasoline,3.5l,automatic,silky silver,black,No,14699
ram,promaster 3500 high roof,2021,18500,gasoline,3.6l,manual,white,black,No,41950
volkswagen,atlas cross sport 3.6l v6 sel premium,2021,24596,gasoline,3.6l,automatic,deep black pearl effect,titan black / quarzit,No,38322
hyundai,santa fe sel,2021,2905,gasoline,2.5l,automatic,shimmering silver,black,No,27599
jaguar,xf 3.0 portfolio,2015,71290,gasoline,3.0l,manual,brown,black,Yes,21000
audi,a7 55 premium plus,2022,15000,hybrid,3.0l,manual,gray,black,No,63000
infiniti,qx30 premium,2017,37900,gasoline,2.0l,manual,gray,black,No,22000
mercedes-benz,amg c 43 amg c 43 4matic,2019,32500,gasoline,3.0l,manual,black,black,No,43500
mitsubishi,lancer evolution base,2003,61491,gasoline,2.0l,manual,blue,black,Yes,28000
jeep,wrangler unlimited sport,2013,77634,gasoline,3.6l,automatic,gecko pearlcoat,black,No,24590
audi,a3 2.0 tdi premium plus,2015,83000,diesel,2.0l,manual,black,black,Yes,18999
volkswagen,jetta glx vr6,2002,121800,gasoline,2.8l,manual,black,black,No,4300
bmw,alpina b7 alpina b7 xdrive,2020,65852,gasoline,3.5l,automatic,black,mocha,No,68998
mercedes-benz,cla-class cla 250,2014,83315,gasoline,2.0l,manual,white,white,No,15000
bmw,i8 base,2019,18421,plug-in hybrid,1.5l,manual,black,black,Yes,85000
lexus,ct 200h premium,2015,101000,hybrid,1.8l,manual,black,black,Yes,16500
toyota,tundra sr5,2022,29322,gasoline,3.4l,automatic,gray,black,No,44999
mercedes-benz,slc 300 base,2019,23900,gasoline,2.0l,manual,white,black,No,35999
mercedes-benz,amg c amg c 63 s,2016,40515,gasoline,4.0l,automatic,black,black,Yes,47999
ford,f-150 xlt,2020,67516,gasoline,3.5l,automatic,gray,medium light camel,No,36994
mazda,cx-9 grand touring,2010,155000,gasoline,3.7l,manual,silver,black,No,8300
honda,ridgeline rtl-e,2019,26998,gasoline,3.5l,automatic,black,black,No,35557
mini,cooper s clubman base,2009,137600,gasoline,1.6l,manual,gold,black,No,6880
nissan,murano sl,2005,125500,gasoline,3.5l,manual,black,beige,No,3950
nissan,juke sv,2011,137483,gasoline,1.6l,manual,white,gray,No,3200
ford,expedition max limited,2019,67500,gasoline,3.5l,manual,gray,black,No,40500
ford,expedition max king ranch,2020,52000,gasoline,3.5l,manual,gray,brown,Yes,53722
chevrolet,suburban lt,2017,195361,gasoline,5.3l,manual,black,black,Yes,26000
bmw,m760 i xdrive,2019,14806,gasoline,6.6l,manual,black,black,Yes,81330
genesis,gv70 2.5t,2022,11000,gasoline,2.5l,manual,white,black,Yes,48950
chevrolet,tahoe lt,2011,92530,e85 flex fuel,5.3l,manual,red,black,Yes,18500
dodge,durango gt,2017,34845,gasoline,3.6l,manual,white,black,Yes,30000
porsche,718 cayman gts,2018,16280,gasoline,2.5l,manual,red,black,No,85500
porsche,cayman base,2011,77000,gasoline,2.9l,manual,red,beige,No,32000
porsche,panamera turbo,2010,63000,gasoline,4.8l,manual,black,beige,Yes,38500
lexus,es 350 base,2016,39700,gasoline,3.5l,manual,white,beige,No,25500
kia,optima hybrid lx,2013,103111,hybrid,2.4l,manual,silver,beige,Yes,9200
land,rover range rover velar r-dynamic se,2019,75897,gasoline,3.5l,automatic,black,black,No,35998
jaguar,xf s,2017,55000,gasoline,3.0l,manual,gray,red,No,34000
lexus,gx 470 base,2005,114000,gasoline,4.7l,manual,silver,gray,Yes,13450
mercedes-benz,gl-class gl 550,2011,80124,gasoline,5.5l,manual,black,black,No,17500
ram,1500 longhorn,2023,4285,gasoline,5.7l,automatic,delmonico red pearlcoat,black / saddle,No,65688
toyota,highlander hybrid limited platinum,2017,34049,hybrid,3.5l,automatic,shoreline blue pearl,ash,No,37999
audi,e-tron prestige,2019,16000,electric,3.5l,manual,white,beige,Yes,39990
gmc,suburban 2500,1996,95000,gasoline,7.4l,manual,white,gray,No,25000
land,rover range rover velar svautobiography dynamic edition,2020,59355,gasoline,3.5l,automatic,santorini black,ebony / pimento,No,72995
chevrolet,bolt euv premier,2022,31000,electric,3.5l,manual,red,white,No,36000
bmw,m240 i,2019,19300,gasoline,3.0l,manual,white,red,No,36000
cadillac,escalade ext base,2009,155000,e85 flex fuel,6.2l,manual,red,beige,Yes,16900
scion,tc release series 6.0,2010,120010,gasoline,2.4l,manual,gray,black,Yes,6500
kia,optima ex,2012,152520,gasoline,2.4l,manual,white,beige,No,10900
honda,civic ex,1993,58981,black,3.5l,manual,white,beige,No,9599
porsche,panamera turbo,2015,47000,gasoline,4.8l,manual,black,brown,No,50000
genesis,g70 2.0t,2023,2046,gasoline,2.0l,manual,green,gray,No,43499
chevrolet,trailblazer ls,2021,24965,gasoline,1.2l,automatic,mosaic black metallic,jet black,Yes,22995
toyota,camry le,2005,108000,gasoline,2.4l,manual,beige,gray,No,7850
toyota,sienna le,2015,76000,gasoline,3.5l,manual,red,gray,No,18300
porsche,911 carrera s,2014,30000,gasoline,3.8l,manual,black,brown,No,78500
volvo,v60 t6 r-design platinum,2015,59271,gasoline,3.0l,manual,blue,black,No,29900
bmw,330e iperformance,2017,52500,plug-in hybrid,2.0l,manual,blue,black,Yes,24950
tesla,model y long range,2020,23100,electric,3.5l,manual,blue,white,No,36495
fiat,124 spider abarth,2017,45000,gasoline,1.4l,manual,gray,black,Yes,22500
dodge,ram 1500 quad cab,2002,179000,gasoline,5.9l,manual,black,black,Yes,6500
toyota,supra a91-mt edition,2023,1500,gasoline,3.0l,manual,gray,orange,No,84900
bmw,x7 xdrive40i,2022,38671,hybrid,3.5l,automatic,gray,blk,No,66998
jeep,wrangler unlimited x,2007,135465,gasoline,3.8l,manual,black,gray,No,15750
mini,countryman cooper s all4,2014,79000,gasoline,1.6l,manual,white,black,No,17000
nissan,maxima sv,2012,42259,gasoline,3.5l,manual,black,black,Yes,17000
toyota,camry solara sle v6,2006,159890,gasoline,3.3l,manual,blue,gray,Yes,6500
maserati,grecale modena,2023,2200,hybrid,2.0l,manual,black,red,No,75000
lexus,rx 450h base,2022,15833,hybrid,3.5l,manual,white,beige,No,52000
bmw,328 i xdrive,2013,96000,gasoline,2.0l,manual,black,black,Yes,13500
bmw,135 i,2009,72900,gasoline,3.0l,manual,gray,gray,No,15500
hyundai,tucson hybrid sel convenience,2023,3402,hybrid,1.6l,manual,white,black,No,44000
volvo,c30 t5 premier plus,2013,73000,gasoline,2.5l,manual,silver,black,No,13900
karma,revero base,2018,21000,electric,2.0l,manual,white,black,No,51000
bmw,x7 xdrive40i,2021,30309,hybrid,3.5l,automatic,blue,tan,No,63598
ford,mustang mach-e california route 1,2021,24000,electric,3.5l,manual,white,black,No,38000
bmw,740 i,2016,73000,gasoline,3.0l,manual,black,black,No,23999
ford,edge sel,2019,26465,gasoline,2.0l,automatic,white platinum tri-coat metallic,ebony,No,24998
volkswagen,arteon 2.0t sel premium r-line,2020,26870,gasoline,2.0l,automatic,deep black pearl effect,mistral gray / raven,Yes,34645
honda,pilot ex,2004,184000,gasoline,3.5l,manual,blue,gray,Yes,10500
ram,2500 tradesman,2022,1300,gasoline,6.4l,manual,red,black,No,48000
jeep,grand cherokee limited,2018,49924,gasoline,3.6l,manual,white,black,No,26500
gmc,yukon denali,2019,36526,gasoline,6.2l,manual,red,black,No,57850
bmw,m6 base,2015,37000,gasoline,4.4l,manual,silver,silver,No,45950
acura,mdx 3.5l w/advance & entertainment pkgs,2017,79884,gasoline,3.5l,automatic,gray,graystone,Yes,24840
volkswagen,beetle 1.8t,2016,30000,gasoline,1.8l,manual,blue,beige,Yes,19000
ford,mustang gt premium,2012,105500,gasoline,5.0l,manual,silver,black,No,19000
bmw,x7 xdrive50i,2019,31157,gasoline,3.5l,automatic,black,blk,No,65998
kia,sorento lx v6,2019,86204,gasoline,3.3l,automatic,sparkling silver,satin black,Yes,20708
bmw,435 i,2014,80211,gasoline,3.0l,manual,gray,red,Yes,17995
aston,martin v8 vantage base,2010,25991,gasoline,4.7l,manual,silver,black,No,69995
mercedes-benz,clk-class clk 350,2008,73000,gasoline,3.5l,manual,black,black,No,8400
bmw,740 i,2018,40989,gasoline,3.0l,manual,black,gold,No,35000
